dataset,backbone,condition,split_seed,finding,subgroup,metric,value,ci_lower,ci_upper
NIH,densenet121-res224-all,condition_1_original,113462462,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.06124854449920358,0.014240345227414308,0.10470335630117512
NIH,densenet121-res224-all,condition_1_original,2748406118,Atelectasis,sex:female,fnr,0.4375,0.35,0.5273623559539052
NIH,densenet121-res224-all,condition_1_original,2748406118,Atelectasis,sex:male,fnr,0.38164251207729466,0.31386256211368324,0.44676729895805506
NIH,densenet121-res224-all,condition_1_original,2748406118,Atelectasis,sex_gap:female-minus-male,fnr,0.05585748792270534,-0.050371245435475095,0.16926940612432537
NIH,densenet121-res224-all,condition_1_original,2748406118,Consolidation,sex:female,fnr,0.5588235294117647,0.39259581881533107,0.7142857142857143
NIH,densenet121-res224-all,condition_1_original,2748406118,Consolidation,sex:male,fnr,0.5806451612903226,0.39246031746031756,0.7568386568386569
NIH,densenet121-res224-all,condition_1_original,2748406118,Consolidation,sex_gap:female-minus-male,fnr,-0.0218216318785579,-0.24289802789802786,0.2229182009333813
NIH,densenet121-res224-all,condition_1_original,2748406118,Infiltration,sex:female,fnr,0.7648902821316614,0.7222033898305085,0.8108372215864073
NIH,densenet121-res224-all,condition_1_original,2748406118,Infiltration,sex:male,fnr,0.6690997566909975,0.6178365104096537,0.7156053246986869
NIH,densenet121-res224-all,condition_1_original,2748406118,Infiltration,sex_gap:female-minus-male,fnr,0.09579052544066391,0.034135319064075624,0.1625515523286788
NIH,densenet121-res224-all,condition_1_original,2748406118,Pneumothorax,sex:female,fnr,0.41935483870967744,0.24324324324324326,0.5927083333333333
NIH,densenet121-res224-all,condition_1_original,2748406118,Pneumothorax,sex:male,fnr,0.36363636363636365,0.08333333333333333,0.6930769230769233
NIH,densenet121-res224-all,condition_1_original,2748406118,Pneumothorax,sex_gap:female-minus-male,fnr,0.05571847507331379,-0.3143256743256743,0.38094696969696973
NIH,densenet121-res224-all,condition_1_original,2748406118,Edema,sex:female,fnr,0.3,0.0,0.625
NIH,densenet121-res224-all,condition_1_original,2748406118,Edema,sex:male,fnr,0.6363636363636364,0.3333333333333333,0.9166666666666666
NIH,densenet121-res224-all,condition_1_original,2748406118,Edema,sex_gap:female-minus-male,fnr,-0.33636363636363636,-0.7505244755244754,0.12519841269841275
NIH,densenet121-res224-all,condition_1_original,2748406118,Emphysema,sex:female,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,2748406118,Emphysema,sex:male,fnr,0.1724137931034483,0.043297101449275406,0.3125
NIH,densenet121-res224-all,condition_1_original,2748406118,Emphysema,sex_gap:female-minus-male,fnr,-0.1724137931034483,-0.3125,-0.04329710144927532
NIH,densenet121-res224-all,condition_1_original,2748406118,Fibrosis,sex:female,fnr,0.39622641509433965,0.2608100059559261,0.5324271079590229
NIH,densenet121-res224-all,condition_1_original,2748406118,Fibrosis,sex:male,fnr,0.40384615384615385,0.2708333333333333,0.535801393728223
NIH,densenet121-res224-all,condition_1_original,2748406118,Fibrosis,sex_gap:female-minus-male,fnr,-0.007619738751814209,-0.20417430351906155,0.18783109735122122
NIH,densenet121-res224-all,condition_1_original,2748406118,Effusion,sex:female,fnr,0.35833333333333334,0.2702944748026716,0.4495871559633028
NIH,densenet121-res224-all,condition_1_original,2748406118,Effusion,sex:male,fnr,0.384,0.29507017336950114,0.4616031027795734
NIH,densenet121-res224-all,condition_1_original,2748406118,Effusion,sex_gap:female-minus-male,fnr,-0.02566666666666667,-0.15356643356643354,0.10457484732215733
NIH,densenet121-res224-all,condition_1_original,2748406118,Pneumonia,sex:female,fnr,0.6666666666666666,0.4444444444444444,0.8666666666666667
NIH,densenet121-res224-all,condition_1_original,2748406118,Pneumonia,sex:male,fnr,0.5652173913043478,0.3333333333333333,0.7745519713261649
NIH,densenet121-res224-all,condition_1_original,2748406118,Pneumonia,sex_gap:female-minus-male,fnr,0.10144927536231885,-0.18585068507929647,0.39501471068976796
NIH,densenet121-res224-all,condition_1_original,2748406118,Pleural_Thickening,sex:female,fnr,0.4675324675324675,0.35512145748987856,0.5807201800450114
NIH,densenet121-res224-all,condition_1_original,2748406118,Pleural_Thickening,sex:male,fnr,0.3561643835616438,0.24716326813705092,0.46573971078976645
NIH,densenet121-res224-all,condition_1_original,2748406118,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.1113680839708237,-0.03795031241591675,0.2740511251354625
NIH,densenet121-res224-all,condition_1_original,2748406118,Cardiomegaly,sex:female,fnr,0.2967032967032967,0.20181818181818187,0.39746503496503494
NIH,densenet121-res224-all,condition_1_original,2748406118,Cardiomegaly,sex:male,fnr,0.2602739726027397,0.1615882352941177,0.35626223091976517
NIH,densenet121-res224-all,condition_1_original,2748406118,Cardiomegaly,sex_gap:female-minus-male,fnr,0.03642932410055699,-0.10915341712496264,0.17632482318440573
NIH,densenet121-res224-all,condition_1_original,2748406118,Nodule,sex:female,fnr,0.71875,0.6511471827688466,0.7837837837837838
NIH,densenet121-res224-all,condition_1_original,2748406118,Nodule,sex:male,fnr,0.5521472392638037,0.47494525547445254,0.6303977272727272
NIH,densenet121-res224-all,condition_1_original,2748406118,Nodule,sex_gap:female-minus-male,fnr,0.1666027607361963,0.06591170283878257,0.27361590072423164
NIH,densenet121-res224-all,condition_1_original,2748406118,Mass,sex:female,fnr,0.41228070175438597,0.3238095238095238,0.5040717597258617
NIH,densenet121-res224-all,condition_1_original,2748406118,Mass,sex:male,fnr,0.3237410071942446,0.24843908577923923,0.40013605442176875
NIH,densenet121-res224-all,condition_1_original,2748406118,Mass,sex_gap:female-minus-male,fnr,0.08853969456014138,-0.030363316972235294,0.21087417838840997
NIH,densenet121-res224-all,condition_1_original,2748406118,Hernia,sex:female,fnr,0.16666666666666666,0.0,0.5
NIH,densenet121-res224-all,condition_1_original,2748406118,Hernia,sex:male,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,2748406118,Hernia,sex_gap:female-minus-male,fnr,0.16666666666666666,0.0,0.5
NIH,densenet121-res224-all,condition_1_original,2748406118,NIH_14_pooled,sex:female,fnr,0.5406091370558376,0.5111884547894302,0.5714285714285714
NIH,densenet121-res224-all,condition_1_original,2748406118,NIH_14_pooled,sex:male,fnr,0.4804138950480414,0.45053831076358786,0.5099176829268293
NIH,densenet121-res224-all,condition_1_original,2748406118,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.06019524200779619,0.017849592559075776,0.10278190628974852
NIH,densenet121-res224-all,condition_1_original,1569714665,Atelectasis,sex:female,fnr,0.3795620437956204,0.29929641211323244,0.458661932609301
NIH,densenet121-res224-all,condition_1_original,1569714665,Atelectasis,sex:male,fnr,0.39436619718309857,0.3300202517788725,0.4612151856763926
NIH,densenet121-res224-all,condition_1_original,1569714665,Atelectasis,sex_gap:female-minus-male,fnr,-0.014804153387478147,-0.11319649670581756,0.08548446145831713
NIH,densenet121-res224-all,condition_1_original,1569714665,Consolidation,sex:female,fnr,0.5238095238095238,0.3684210526315789,0.6756955484896661
NIH,densenet121-res224-all,condition_1_original,1569714665,Consolidation,sex:male,fnr,0.673469387755102,0.545405138339921,0.7962962962962963
NIH,densenet121-res224-all,condition_1_original,1569714665,Consolidation,sex_gap:female-minus-male,fnr,-0.14965986394557818,-0.3553174603174603,0.05187545558321527
NIH,densenet121-res224-all,condition_1_original,1569714665,Infiltration,sex:female,fnr,0.7929936305732485,0.7507685459940653,0.8355166554991863
NIH,densenet121-res224-all,condition_1_original,1569714665,Infiltration,sex:male,fnr,0.75,0.7053886546713845,0.7916719543147208
