dataset,backbone,condition,split_seed,finding,subgroup,metric,value
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:40-49,brier_score,0.00924782631727375
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:40-49,expected_calibration_error,0.00800011715957046
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:50-59,auroc,0.7482963797402212
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:50-59,auprc,0.07746519653817553
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:50-59,f1,0.11226675606719445
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:50-59,sensitivity,0.6279656243083714
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:50-59,specificity,0.8693955655096766
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:50-59,brier_score,0.013354819820106632
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:50-59,expected_calibration_error,0.007488851341648486
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:60-69,auroc,0.7174164238967832
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:60-69,auprc,0.05232974530305951
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:60-69,f1,0.07720998265220887
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:60-69,sensitivity,0.431005995888172
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:60-69,specificity,0.8359292000253249
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:60-69,brier_score,0.01692788600012415
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:60-69,expected_calibration_error,0.007029362300512061
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:70-79,auroc,0.7788369355417921
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:70-79,auprc,0.28658893712724015
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:70-79,f1,0.10922787846895982
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:70-79,sensitivity,0.7054734818483627
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:70-79,specificity,0.7671754396724181
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:70-79,brier_score,0.017945316287367452
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:70-79,expected_calibration_error,0.015370416129434468
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:80-89,auroc,0.5709228562403229
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:80-89,auprc,0.3860186860997769
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:80-89,f1,0.11697398813073379
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:80-89,sensitivity,0.3333333333333333
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:80-89,specificity,0.7714917118488712
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:80-89,brier_score,0.04381748397968129
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:80-89,expected_calibration_error,0.0300493590765519
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:90-99,specificity,1.0
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:90-99,brier_score,0.0001898772776522126
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:90-99,expected_calibration_error,0.0137795964255929
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,overall,auroc,0.6421239759724751
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,overall,auprc,0.19000099967576173
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,overall,f1,0.22972736754949755
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,overall,sensitivity,0.2826115795627317
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,overall,specificity,0.8397693089134631
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,overall,brier_score,0.10246712402374049
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,overall,expected_calibration_error,0.002374571814027952
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:female,auroc,0.6419753728394981
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:female,auprc,0.17944165327078945
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:female,f1,0.2259637470819565
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:female,sensitivity,0.27700586883237244
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:female,specificity,0.8550805757195195
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:female,brier_score,0.0953415534378133
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:female,expected_calibration_error,0.009339853879434512
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:male,auroc,0.6398143321916607
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:male,auprc,0.20018449535754076
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:male,f1,0.23238525631743867
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:male,sensitivity,0.28659421273221364
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:male,specificity,0.8268276197834058
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:male,brier_score,0.10836702897722203
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,sex:male,expected_calibration_error,0.00740748880173451
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:00-09,auroc,0.6562632352119437
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:00-09,auprc,0.2175829630649591
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:00-09,f1,0.3331877591837591
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:00-09,sensitivity,0.49144899775858525
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:00-09,specificity,0.7687743794174025
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:00-09,brier_score,0.11702101482640487
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:00-09,expected_calibration_error,0.039896148143753925
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:10-19,auroc,0.6240821240828999
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:10-19,auprc,0.2438868446030678
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:10-19,f1,0.22186224065512833
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:10-19,sensitivity,0.26438487497284613
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:10-19,specificity,0.8067002702146481
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:10-19,brier_score,0.12252827049440894
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:10-19,expected_calibration_error,0.03029896888436095
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:20-29,auroc,0.6290404760355701
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:20-29,auprc,0.19587834183425398
